Order No, Order Time, Order Type, Order Taken By, Customer Name, Customer Number, Item name, Quantity, Item Type, Price, Item Tax, Item discount
8182,19-Jan-2025 08:01 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
8183,19-Jan-2025 08:34 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
8184,19-Jan-2025 09:10 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8184,19-Jan-2025 09:10 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8185,19-Jan-2025 09:16 PM,Walk-In,Cashier,,,Affogato,1.0,Regular Item,25.0,0.0,""
8186,19-Jan-2025 09:41 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
8186,19-Jan-2025 09:41 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
8187,19-Jan-2025 10:39 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8187,19-Jan-2025 10:39 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8188,19-Jan-2025 10:58 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
8189,19-Jan-2025 11:10 PM,Walk-In,Cashier,,,Zaatar,1.0,Regular Item,14.0,0.0,""
8189,19-Jan-2025 11:10 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
8189,19-Jan-2025 11:10 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
8189,19-Jan-2025 11:10 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
8189,19-Jan-2025 11:10 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
8190,19-Jan-2025 11:30 PM,Walk-In,Cashier,,,Chocolate Lava,1.0,Regular Item,35.0,0.0,""
8190,19-Jan-2025 11:30 PM,Walk-In,Cashier,,,Honey Cake,2.0,Regular Item,32.0,0.0,""
8190,19-Jan-2025 11:30 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8190,19-Jan-2025 11:30 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8190,19-Jan-2025 11:30 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
8190,19-Jan-2025 11:30 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
8191,20-Jan-2025 12:18 AM,Walk-In,Cashier,,,Drip,1.0,Regular Item,30.0,0.0,""
8191,20-Jan-2025 12:18 AM,Walk-In,Cashier,,,Plain,2.0,Regular Item,12.0,0.0,""
8192,20-Jan-2025 07:02 AM,Walk-In,Cashier,,,Open Drawer (ADD REASON),1.0,Regular Item,0.0,0.0,""
8193,20-Jan-2025 08:03 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8193,20-Jan-2025 08:03 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8194,20-Jan-2025 08:04 AM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
8194,20-Jan-2025 08:04 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8195,20-Jan-2025 08:57 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8195,20-Jan-2025 08:57 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8196,20-Jan-2025 09:02 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8196,20-Jan-2025 09:02 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8197,20-Jan-2025 09:11 AM,Walk-In,Cashier,,,Still Water,2.0,Regular Item,9.0,0.0,""
8198,20-Jan-2025 09:42 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8198,20-Jan-2025 09:42 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8198,20-Jan-2025 09:42 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8198,20-Jan-2025 09:42 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8199,20-Jan-2025 10:02 AM,Walk-In,Cashier,,,Granola,1.0,Regular Item,5.0,0.0,""
8199,20-Jan-2025 10:02 AM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
8200,20-Jan-2025 10:08 AM,Walk-In,Cashier,,,Americano,2.0,Regular Item,18.0,0.0,""
8200,20-Jan-2025 10:08 AM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
8201,20-Jan-2025 10:18 AM,Walk-In,Cashier,,,8oz,3.0,Regular Item,25.0,0.0,""
8201,20-Jan-2025 10:18 AM,Walk-In,Cashier,,,Etheopian,3.0,Modifier,0.0,0.0,""
8202,20-Jan-2025 10:18 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8202,20-Jan-2025 10:18 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8203,20-Jan-2025 10:31 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8203,20-Jan-2025 10:31 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8204,20-Jan-2025 10:41 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8204,20-Jan-2025 10:41 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8205,20-Jan-2025 10:47 AM,Walk-In,Cashier,,,Plain,1.0,Regular Item,12.0,0.0,""
8206,20-Jan-2025 10:56 AM,Walk-In,Cashier,,,Oatly Milk,1.0,Modifier,5.0,0.0,""
8206,20-Jan-2025 10:56 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8206,20-Jan-2025 10:56 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8207,20-Jan-2025 10:58 AM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
8208,20-Jan-2025 11:10 AM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
8209,20-Jan-2025 11:10 AM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
8210,20-Jan-2025 11:10 AM,Walk-In,Cashier,,,Choco Strawberry,2.0,Regular Item,35.0,0.0,""
8211,20-Jan-2025 11:24 AM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
8212,20-Jan-2025 11:26 AM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
8212,20-Jan-2025 11:26 AM,Walk-In,Cashier,,,Matcha,1.0,Regular Item,30.0,0.0,""
8213,20-Jan-2025 11:33 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
8213,20-Jan-2025 11:33 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8213,20-Jan-2025 11:33 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8214,20-Jan-2025 11:36 AM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
8215,20-Jan-2025 11:45 AM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
8215,20-Jan-2025 11:45 AM,Walk-In,Cashier,,,Chocolate,1.0,Regular Item,18.0,0.0,""
8215,20-Jan-2025 11:45 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8215,20-Jan-2025 11:45 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8215,20-Jan-2025 11:45 AM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
8216,20-Jan-2025 12:14 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8216,20-Jan-2025 12:14 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8216,20-Jan-2025 12:14 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8216,20-Jan-2025 12:14 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8217,20-Jan-2025 12:15 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8217,20-Jan-2025 12:15 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8218,20-Jan-2025 12:19 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
8218,20-Jan-2025 12:19 PM,Walk-In,Cashier,,,Americano,2.0,Regular Item,18.0,0.0,""
8219,20-Jan-2025 12:19 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8219,20-Jan-2025 12:19 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8219,20-Jan-2025 12:19 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
8220,20-Jan-2025 12:27 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
8220,20-Jan-2025 12:27 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
8220,20-Jan-2025 12:27 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
8221,20-Jan-2025 12:28 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8221,20-Jan-2025 12:28 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8222,20-Jan-2025 12:28 PM,Walk-In,Cashier,,,Matcha,1.0,Regular Item,30.0,0.0,""
8223,20-Jan-2025 12:36 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8223,20-Jan-2025 12:36 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8223,20-Jan-2025 12:36 PM,Walk-In,Cashier,,,Sparkling Water,1.0,Regular Item,12.0,0.0,""
8224,20-Jan-2025 12:48 PM,Walk-In,Cashier,,,Filter,3.0,Regular Item,36.0,0.0,""
8225,20-Jan-2025 12:51 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
8225,20-Jan-2025 12:51 PM,Walk-In,Cashier,,,Americano,2.0,Regular Item,18.0,0.0,""
8226,20-Jan-2025 12:55 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
8226,20-Jan-2025 12:55 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
8227,20-Jan-2025 01:00 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8227,20-Jan-2025 01:00 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
8227,20-Jan-2025 01:00 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8228,20-Jan-2025 01:01 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8228,20-Jan-2025 01:01 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8228,20-Jan-2025 01:01 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8228,20-Jan-2025 01:01 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8229,20-Jan-2025 01:02 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
8230,20-Jan-2025 01:16 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8230,20-Jan-2025 01:16 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8230,20-Jan-2025 01:16 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8230,20-Jan-2025 01:16 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8230,20-Jan-2025 01:16 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8230,20-Jan-2025 01:16 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8231,20-Jan-2025 01:18 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8231,20-Jan-2025 01:18 PM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
8232,20-Jan-2025 01:27 PM,Walk-In,Cashier,,,Cheese Danish,1.0,Regular Item,21.0,0.0,""
8232,20-Jan-2025 01:27 PM,Walk-In,Cashier,,,Zaatar,1.0,Regular Item,14.0,0.0,""
8233,20-Jan-2025 02:00 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8233,20-Jan-2025 02:00 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8233,20-Jan-2025 02:00 PM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
8233,20-Jan-2025 02:00 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8234,20-Jan-2025 02:06 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8234,20-Jan-2025 02:06 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8235,20-Jan-2025 02:22 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
8236,20-Jan-2025 02:27 PM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
8236,20-Jan-2025 02:27 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8237,20-Jan-2025 02:37 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8237,20-Jan-2025 02:37 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8238,20-Jan-2025 02:47 PM,Walk-In,Cashier,,,Cheese,2.0,Regular Item,16.0,0.0,""
8239,20-Jan-2025 02:59 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8239,20-Jan-2025 02:59 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8239,20-Jan-2025 02:59 PM,Walk-In,Cashier,,,Hot Chocolate,1.0,Regular Item,28.0,0.0,""
8240,20-Jan-2025 03:00 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8240,20-Jan-2025 03:00 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8241,20-Jan-2025 03:04 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
8242,20-Jan-2025 03:11 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8242,20-Jan-2025 03:11 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8243,20-Jan-2025 03:22 PM,Walk-In,Cashier,,,Zaatar,2.0,Regular Item,14.0,0.0,""
8243,20-Jan-2025 03:22 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
8243,20-Jan-2025 03:22 PM,Walk-In,Cashier,,,Still Water,3.0,Regular Item,9.0,0.0,""
8244,20-Jan-2025 03:29 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8244,20-Jan-2025 03:29 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8245,20-Jan-2025 03:33 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8245,20-Jan-2025 03:33 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8246,20-Jan-2025 03:40 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8246,20-Jan-2025 03:40 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8247,20-Jan-2025 03:56 PM,Walk-In,Cashier,,,Etheopian,2.0,Modifier,0.0,0.0,""
8247,20-Jan-2025 03:56 PM,Walk-In,Cashier,,,8oz,2.0,Regular Item,25.0,0.0,""
8247,20-Jan-2025 03:56 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8247,20-Jan-2025 03:56 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8247,20-Jan-2025 03:56 PM,Walk-In,Cashier,,,Cheese Danish,3.0,Regular Item,21.0,0.0,""
8248,20-Jan-2025 04:05 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
8249,20-Jan-2025 04:13 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
8250,20-Jan-2025 04:15 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
8251,20-Jan-2025 04:27 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8251,20-Jan-2025 04:27 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8252,20-Jan-2025 04:28 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8252,20-Jan-2025 04:28 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8253,20-Jan-2025 04:31 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
8253,20-Jan-2025 04:31 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8253,20-Jan-2025 04:31 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8254,20-Jan-2025 04:35 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8254,20-Jan-2025 04:35 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8255,20-Jan-2025 04:42 PM,Walk-In,Cashier,,,Plain,1.0,Regular Item,12.0,0.0,""
8255,20-Jan-2025 04:42 PM,Walk-In,Cashier,,,Chocolate,1.0,Regular Item,7.0,0.0,""
8256,20-Jan-2025 04:43 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8256,20-Jan-2025 04:43 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8257,20-Jan-2025 04:45 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8257,20-Jan-2025 04:45 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8258,20-Jan-2025 04:51 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
8259,20-Jan-2025 05:16 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
8260,20-Jan-2025 06:01 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8260,20-Jan-2025 06:01 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8261,20-Jan-2025 06:21 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
8262,20-Jan-2025 06:30 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8262,20-Jan-2025 06:30 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8263,20-Jan-2025 06:39 PM,Walk-In,Cashier,,,Still Water,2.0,Regular Item,9.0,0.0,""
8263,20-Jan-2025 06:39 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
8264,20-Jan-2025 07:02 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
8264,20-Jan-2025 07:02 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
8265,20-Jan-2025 07:13 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8265,20-Jan-2025 07:13 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8266,20-Jan-2025 07:41 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8266,20-Jan-2025 07:41 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8267,20-Jan-2025 07:41 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
8268,20-Jan-2025 07:54 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
8269,20-Jan-2025 08:04 PM,Walk-In,Cashier,,,Zaatar,1.0,Regular Item,14.0,0.0,""
8269,20-Jan-2025 08:04 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8269,20-Jan-2025 08:04 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8270,20-Jan-2025 08:09 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8270,20-Jan-2025 08:09 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8271,20-Jan-2025 08:49 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
8272,20-Jan-2025 09:45 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8272,20-Jan-2025 09:45 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8272,20-Jan-2025 09:45 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
8272,20-Jan-2025 09:45 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
8272,20-Jan-2025 09:45 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
8273,20-Jan-2025 09:54 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8273,20-Jan-2025 09:54 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8274,20-Jan-2025 10:08 PM,Walk-In,Cashier,,,Choco Strawberry,2.0,Regular Item,35.0,0.0,""
8274,20-Jan-2025 10:08 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
8274,20-Jan-2025 10:08 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
8275,20-Jan-2025 10:08 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
8276,20-Jan-2025 10:16 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
8277,21-Jan-2025 07:08 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8277,21-Jan-2025 07:08 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8278,21-Jan-2025 07:13 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
8278,21-Jan-2025 07:13 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8278,21-Jan-2025 07:13 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8279,21-Jan-2025 07:18 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8279,21-Jan-2025 07:18 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8280,21-Jan-2025 08:02 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8280,21-Jan-2025 08:02 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8281,21-Jan-2025 08:08 AM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
8282,21-Jan-2025 08:29 AM,Walk-In,Cashier,,,Brazillian,3.0,Modifier,0.0,0.0,""
8282,21-Jan-2025 08:29 AM,Walk-In,Cashier,,,8oz,3.0,Regular Item,25.0,0.0,""
8283,21-Jan-2025 08:44 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8283,21-Jan-2025 08:44 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8284,21-Jan-2025 08:56 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8284,21-Jan-2025 08:56 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8285,21-Jan-2025 09:04 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8285,21-Jan-2025 09:04 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8285,21-Jan-2025 09:04 AM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
8286,21-Jan-2025 09:20 AM,Walk-In,Cashier,,,Almond Milk,1.0,Modifier,5.0,0.0,""
8286,21-Jan-2025 09:20 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8286,21-Jan-2025 09:20 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8286,21-Jan-2025 09:20 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
8286,21-Jan-2025 09:20 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8287,21-Jan-2025 09:25 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8287,21-Jan-2025 09:25 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8287,21-Jan-2025 09:25 AM,Walk-In,Cashier,,,Chocolate,1.0,Regular Item,18.0,0.0,""
8288,21-Jan-2025 09:26 AM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
8289,21-Jan-2025 09:28 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
8290,21-Jan-2025 10:02 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8290,21-Jan-2025 10:02 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
8291,21-Jan-2025 10:11 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8291,21-Jan-2025 10:11 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8291,21-Jan-2025 10:11 AM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
8291,21-Jan-2025 10:11 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
8292,21-Jan-2025 10:11 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
8292,21-Jan-2025 10:11 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8292,21-Jan-2025 10:11 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
8292,21-Jan-2025 10:11 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
8293,21-Jan-2025 10:22 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
8294,21-Jan-2025 10:23 AM,Walk-In,Cashier,,,Chocolate,1.0,Regular Item,18.0,0.0,""
8295,21-Jan-2025 10:42 AM,Walk-In,Cashier,,,Cheese Danish,1.0,Regular Item,21.0,0.0,""
